player,PLAYER_ID,role,cluster_id,cluster_confidence,archetype,avg_distance,avg_xFG,avg_sdi,actual_fg_pct,pullup_rate,usage_pct,attempts_per_game,total_attempts,games_played,pct_rim,pct_midrange,pct_3pt,pct_corner_3,distance_std,distance_iqr,distance_entropy,layup_rate,dunk_rate,hook_rate,floater_rate
Luguentz Dort,1629652,Wing,Wing-0,1.0,Wing – Shot Creator (Mixed),19.871069182389938,0.41407844101361313,0.49365295677317766,0.39937106918238996,0.8584905660377359,0.13561932650073208,7.7560975609756095,318,41,0.22955974842767296,0.05345911949685535,0.7169811320754716,0.17924528301886794,8.852046019257914,11.0,1.2846432190815935,0.1069182389937107,0.031446540880503145,0.0,0.018867924528301886
Quentin Grimes,1629656,Wing,Wing-0,0.9999999991689652,Wing – Shot Creator (Mixed),16.168539325842698,0.45342155981798704,0.47993704825783073,0.43820224719101125,0.647191011235955,0.17242059032716928,9.46808510638298,445,47,0.38202247191011235,0.04719101123595506,0.5685393258426966,0.12134831460674157,11.197888269243203,24.0,1.3251340164259038,0.30112359550561796,0.051685393258426963,0.0,0.01348314606741573
Cameron Johnson,1629661,Wing,Wing-0,0.9999790208312215,Wing – Shot Creator (Mixed),15.755102040816327,0.453486067846842,0.4496728397201998,0.46122448979591835,0.6816326530612244,0.14491143868383186,8.75,245,28,0.3591836734693878,0.12653061224489795,0.5142857142857142,0.15918367346938778,10.334826154773046,22.0,1.4820790347258366,0.2693877551020408,0.044897959183673466,0.004081632653061225,0.04897959183673469
Jordan Poole,1629673,Guard,Guard-4,1.0,Guard – Perimeter-Focused,18.115384615384617,0.4176537068147911,0.5100793548025211,0.3698224852071006,0.7514792899408284,0.2404586219039793,12.071428571428571,338,28,0.3254437869822485,0.05029585798816568,0.6242603550295858,0.05621301775147929,10.795165969479365,21.0,1.3566821968861493,0.24260355029585798,0.0029585798816568047,0.0029585798816568047,0.07396449704142012
Neemias Queta,1629674,Big,Big-0,1.0,Big – Paint-Dominant (Low Usage),3.39375,0.6217014898189933,0.24901952384313594,0.6375,0.15625,0.146959967219832,6.666666666666667,320,48,0.95625,0.028125,0.015625,0.003125,4.338494133678456,4.0,0.9269592902762491,0.478125,0.259375,0.103125,0.121875
Naz Reid,1629675,Wing,Wing-0,0.999999997963649,Wing – Shot Creator (Mixed),16.116472545757073,0.43176572706966254,0.4743228737063796,0.47254575707154745,0.7104825291181365,0.21322101163538418,11.557692307692308,601,52,0.40099833610648916,0.04492512479201331,0.5524126455906823,0.18635607321131448,10.153640309580027,19.0,1.5020126610077464,0.1713810316139767,0.026622296173044926,0.08485856905158069,0.1281198003327787
Dean Wade,1629731,Wing,Wing-0,1.0,Wing – Shot Creator (Mixed),18.65686274509804,0.4354431880893048,0.4890293268704184,0.4166666666666667,0.7843137254901961,0.09647259435566136,4.857142857142857,204,42,0.23529411764705882,0.029411764705882353,0.7352941176470588,0.2892156862745098,9.821054188837524,9.5,1.1794418610369861,0.16666666666666666,0.04411764705882353,0.004901960784313725,0.00980392156862745
Javonte Green,1629750,Wing,Wing-0,0.9874152968786357,Wing – Shot Creator (Mixed),15.458333333333334,0.4703022515345581,0.4398980028301838,0.45075757575757575,0.6287878787878788,0.1427652380272643,5.387755102040816,264,49,0.4015151515151515,0.03787878787878788,0.5606060606060606,0.20833333333333331,10.995599131174501,22.0,1.4245081893067024,0.2765151515151515,0.09090909090909091,0.003787878787878788,0.05303030303030303
Anthony Edwards,1630162,Wing,Wing-0,0.9991076204419226,Wing – Shot Creator (Mixed),14.917146144994247,0.4516972310203578,0.49580481922532904,0.4936708860759494,0.7284234752589183,0.3066771947889152,20.69047619047619,869,42,0.4096662830840046,0.1852704257767549,0.4050632911392405,0.04257767548906789,9.975894594076234,21.0,1.552947332330581,0.21979286536248563,0.04602991944764097,0.004602991944764097,0.08170310701956271
LaMelo Ball,1630163,Wing,Wing-0,0.9999991088945812,Wing – Shot Creator (Mixed),17.61516452074392,0.41495172011988435,0.479324002944861,0.40486409155937053,0.82689556509299,0.30710042203850385,16.642857142857142,699,42,0.3805436337625179,0.06294706723891273,0.5565092989985694,0.07439198855507868,10.51220325489957,19.5,1.5197377135802612,0.16022889842632332,0.00715307582260372,0.005722460658082976,0.20600858369098712
Deni Avdija,1630166,Wing,Wing-1,0.9994258357943541,Wing – Paint-Dominant,12.638095238095238,0.4672257087143244,0.4337009781702871,0.4666666666666667,0.5768707482993197,0.28356572410321507,16.704545454545453,735,44,0.5700680272108843,0.047619047619047616,0.382312925170068,0.03945578231292517,10.752462067295498,23.0,1.470837867242443,0.38639455782312926,0.02312925170068027,0.009523809523809525,0.09931972789115646
Onyeka Okongwu,1630168,Wing,Wing-1,0.999995746787645,Wing – Paint-Dominant,13.140439932318104,0.47361691078450263,0.3934951508139733,0.48223350253807107,0.5685279187817259,0.19903658739397972,12.574468085106384,591,47,0.5566835871404399,0.01015228426395939,0.4331641285956007,0.116751269035533,10.492720922072804,22.0,1.4659840079718087,0.23181049069373943,0.07106598984771574,0.12521150592216582,0.11844331641285956
Devin Vassell,1630170,Guard,Guard-1,1.0,Guard – Perimeter-Focused,18.675324675324674,0.41443161682748303,0.5094585233724471,0.4199134199134199,0.9025974025974026,0.1854627834455121,12.157894736842104,462,38,0.21645021645021645,0.22077922077922077,0.5627705627705628,0.1536796536796537,7.973831754211133,12.0,1.4025801341347863,0.07142857142857142,0.023809523809523808,0.0,0.030303030303030304
Isaac Okoro,1630171,Wing,Wing-1,0.9999997002053748,Wing – Paint-Dominant,11.970394736842104,0.498143631432842,0.3927191303966276,0.46710526315789475,0.5098684210526315,0.13524120041738313,6.909090909090909,304,44,0.5361842105263158,0.003289473684210526,0.4605263157894737,0.26973684210526316,11.181776421306134,22.0,1.3464077177244314,0.4243421052631579,0.03289473684210526,0.03289473684210526,0.049342105263157895
Patrick Williams,1630172,Wing,Wing-0,0.9999721932642491,Wing – Shot Creator (Mixed),15.954397394136809,0.4450951034698758,0.4763042120954694,0.3745928338762215,0.7133550488599348,0.16530973272262386,6.395833333333333,307,48,0.41693811074918563,0.04560260586319218,0.5374592833876222,0.09446254071661238,10.806280182562613,22.0,1.4043455050032068,0.22149837133550487,0.035830618892508145,0.029315960912052116,0.05537459283387622
Precious Achiuwa,1630173,Big,Big-2,1.0,Big – Paint-Dominant (Low Usage),7.537313432835821,0.535360792524356,0.3316894258105357,0.5,0.3358208955223881,0.14923568414707658,6.232558139534884,268,43,0.7723880597014925,0.03731343283582089,0.19029850746268656,0.09701492537313433,8.797477265584185,7.0,1.3150791501070465,0.503731343283582,0.11567164179104478,0.04477611940298507,0.10074626865671642
Aaron Nesmith,1630174,Wing,Wing-0,0.9999999994923325,Wing – Shot Creator (Mixed),16.94236311239193,0.4318806933573542,0.4864842765547478,0.3861671469740634,0.7463976945244957,0.18997245060398912,11.96551724137931,347,29,0.345821325648415,0.09510086455331412,0.5590778097982709,0.1440922190201729,10.028693986261645,19.0,1.4630368732560757,0.21902017291066284,0.0345821325648415,0.0,0.07492795389048991
Cole Anthony,1630175,Wing,Wing-0,0.9975433413004692,Wing – Shot Creator (Mixed),13.480519480519481,0.4397351684409341,0.47303548720771865,0.42424242424242425,0.7272727272727273,0.24470788365984109,7.21875,231,32,0.5411255411255411,0.1471861471861472,0.3116883116883117,0.0735930735930736,9.30069243276901,17.5,1.6182387451336717,0.22510822510822512,0.008658008658008658,0.03896103896103896,0.16883116883116883
Tyrese Maxey,1630178,Wing,Wing-0,0.9964646590197812,Wing – Shot Creator (Mixed),14.490512333965844,0.44974518650933676,0.4674765150623281,0.4715370018975332,0.6869070208728653,0.2802942057285966,21.510204081632654,1054,49,0.4772296015180265,0.11195445920303605,0.4108159392789374,0.033206831119544596,10.929950710286269,23.0,1.5175821768547548,0.2893738140417457,0.020872865275142316,0.0018975332068311196,0.1432637571157495
Saddiq Bey,1630180,Wing,Wing-1,0.9771296230371755,Wing – Paint-Dominant,12.994809688581315,0.4779331050756877,0.43762043178254295,0.44809688581314877,0.6176470588235294,0.20080455288043025,12.565217391304348,578,46,0.5121107266435987,0.06747404844290658,0.4204152249134948,0.1453287197231834,10.463188292094141,22.0,1.513512279316954,0.3062283737024221,0.05363321799307959,0.01903114186851211,0.05190311418685121
Jaden McDaniels,1630183,Wing,Wing-1,0.9996059348517762,Wing – Paint-Dominant,11.725631768953068,0.49067736610726054,0.41988492468450156,0.5216606498194946,0.6552346570397112,0.1792521499721586,11.08,554,50,0.5703971119133574,0.11552346570397112,0.3140794223826715,0.13357400722021662,9.539514853109454,20.0,1.584805096824283,0.24548736462093862,0.08844765342960288,0.0036101083032490976,0.1371841155234657
Jalen Smith,1630188,Wing,Wing-1,0.9783965525122736,Wing – Paint-Dominant,14.46951219512195,0.48355219876536515,0.4132436464778891,0.4878048780487805,0.5823170731707317,0.18414920129022347,7.627906976744186,328,43,0.4451219512195122,0.021341463414634148,0.5335365853658537,0.13109756097560976,11.492012266730686,24.0,1.2805419446935449,0.29878048780487804,0.07317073170731707,0.042682926829268296,0.021341463414634148
Isaiah Stewart,1630191,Wing,Wing-1,1.0,Wing – Paint-Dominant,9.606060606060606,0.5315893617914298,0.36093674693475264,0.5333333333333333,0.3575757575757576,0.1610255948810238,7.173913043478261,330,46,0.6757575757575758,0.012121212121212121,0.31212121212121213,0.1393939393939394,10.224350794825408,21.0,1.3482033941931741,0.3575757575757576,0.13333333333333333,0.15151515151515152,0.02727272727272727
Immanuel Quickley,1630193,Wing,Wing-0,0.9999999963399886,Wing – Shot Creator (Mixed),17.207462686567165,0.41218744259570633,0.46848782681472384,0.44328358208955226,0.8432835820895522,0.21069034262801123,13.4,670,50,0.3850746268656716,0.09104477611940298,0.5238805970149254,0.07462686567164178,9.662322823299528,16.75,1.4666999281995394,0.14925373134328357,0.004477611940298508,0.0014925373134328358,0.208955223880597
Isaiah Joe,1630198,Guard,Guard-0,1.0,Guard – Perimeter-Focused (Low Usage),21.56291390728477,0.3928239866549764,0.5451893789018079,0.4337748344370861,0.9006622516556292,0.16944213188460103,7.023255813953488,302,43,0.13245033112582782,0.059602649006622516,0.8079470198675496,0.22516556291390727,7.5795459667667995,4.0,1.1585038570898616,0.07947019867549669,0.016556291390728478,0.0033112582781456954,0.006622516556291391
Tre Jones,1630200,Wing,Wing-1,1.0,Wing – Paint-Dominant,8.056291390728477,0.5073957710183749,0.40729346672173067,0.5496688741721855,0.45695364238410596,0.16619860507660644,7.947368421052632,302,38,0.7450331125827815,0.04304635761589404,0.21192052980132448,0.05629139072847682,9.363114711330502,10.75,1.3383766729601092,0.5331125827814569,0.0033112582781456954,0.0033112582781456954,0.19205298013245034
Payton Pritchard,1630202,Guard,Guard-1,1.0,Guard – Perimeter-Focused,18.065527065527064,0.40549399889570265,0.5113960882669384,0.4601139601139601,0.8447293447293447,0.2068705089591097,14.04,702,50,0.3433048433048433,0.14102564102564102,0.5156695156695157,0.04558404558404558,9.534005940071305,16.0,1.5536361915737005,0.15527065527065528,0.0,0.0,0.039886039886039885
Desmond Bane,1630217,Wing,Wing-1,0.9977301525652685,Wing – Paint-Dominant,12.533774834437086,0.45586723750517605,0.4396940049823082,0.4649006622516556,0.5854304635761589,0.22556999783775286,15.1,755,50,0.5403973509933775,0.12450331125827814,0.3350993377483444,0.06887417218543046,10.23956340908389,21.0,1.564376119514196,0.4,0.0013245033112582781,0.011920529801324504,0.1337748344370861
Naji Marshall,1630230,Wing,Wing-1,0.9999998906496808,Wing – Paint-Dominant,11.083657587548638,0.4663000032194633,0.4245729277870896,0.5311284046692607,0.6556420233463035,0.18407789072283584,10.28,514,50,0.6536964980544747,0.06031128404669261,0.28599221789883267,0.14591439688715951,9.263881394254446,19.0,1.5744497879977553,0.3229571984435798,0.011673151750972763,0.005836575875486381,0.2140077821011673
Sam Merrill,1630241,Guard,Guard-3,1.0,Guard – Perimeter-Focused (Low Usage),21.67049808429119,0.3885602483530879,0.5274755029074141,0.47509578544061304,0.896551724137931,0.17222782734958667,9.321428571428571,261,28,0.13409961685823754,0.06130268199233716,0.8045977011494253,0.12260536398467432,7.6469357450824305,2.0,1.0496467466810642,0.09195402298850575,0.0,0.007662835249042145,0.02681992337164751
Ayo Dosunmu,1630245,Wing,Wing-1,0.9991466401922185,Wing – Paint-Dominant,11.45679012345679,0.49036669525450227,0.42156818258020634,0.51440329218107,0.5123456790123457,0.2029994384703933,10.8,486,45,0.5905349794238683,0.012345679012345678,0.3950617283950617,0.12551440329218108,11.179380189797019,23.0,1.359590405136218,0.4588477366255144,0.026748971193415638,0.00205761316872428,0.10493827160493827
Vít Krejčí,1630249,Guard,Guard-3,1.0,Guard – Perimeter-Focused (Low Usage),20.673015873015874,0.39951398830664914,0.5251029649483081,0.4603174603174603,0.8793650793650793,0.14188138902224362,6.8478260869565215,315,46,0.19365079365079366,0.02857142857142857,0.7777777777777778,0.1873015873015873,8.514005066760136,4.0,1.1516034536717215,0.10158730158730159,0.012698412698412698,0.0,0.05714285714285714
Brandon Williams,1630314,Wing,Wing-1,0.9999999523644754,Wing – Paint-Dominant,10.08232445520581,0.48920316162087424,0.43077823245341534,0.46246973365617433,0.4721549636803874,0.24500203622713668,9.604651162790697,413,43,0.6440677966101696,0.1016949152542373,0.2518159806295399,0.06295399515738499,9.910669078023188,20.0,1.5049796417646224,0.4963680387409201,0.026634382566585957,0.002421307506053269,0.07021791767554479
Herbert Jones,1630529,Wing,Wing-0,0.9363709714088543,Wing – Shot Creator (Mixed),14.704280155642023,0.4665317421297805,0.4331308442374159,0.3968871595330739,0.6498054474708171,0.1482008725194966,8.566666666666666,257,30,0.42412451361867703,0.07003891050583658,0.5058365758754864,0.1867704280155642,10.565555270368245,22.0,1.4619395444524117,0.2918287937743191,0.038910505836575876,0.011673151750972763,0.06614785992217899
Trey Murphy III,1630530,Wing,Wing-0,0.985859881462121,Wing – Shot Creator (Mixed),16.063511830635118,0.46417397674964445,0.4600265750275528,0.47322540473225405,0.7036114570361146,0.22505939506430045,16.387755102040817,803,49,0.42714819427148193,0.0547945205479452,0.5180572851805728,0.05354919053549191,11.236283458328524,23.0,1.4912415644379258,0.18679950186799502,0.10336239103362391,0.0024906600249066002,0.10460772104607721
Franz Wagner,1630532,Wing,Wing-1,0.9999999999999427,Wing – Paint-Dominant,10.474452554744525,0.4805616342347647,0.40411259364803637,0.48175182481751827,0.5231143552311436,0.253189951004314,15.807692307692308,411,26,0.6593673965936739,0.0827250608272506,0.25790754257907544,0.0364963503649635,9.773343756114512,20.5,1.4657623929046075,0.39659367396593675,0.031630170316301706,0.043795620437956206,0.1897810218978102
Ziaire Williams,1630533,Wing,Wing-0,1.0,Wing – Shot Creator (Mixed),18.098484848484848,0.4439077753032522,0.49337075398431357,0.4090909090909091,0.7613636363636364,0.1712291005291005,7.333333333333333,264,36,0.2840909090909091,0.01893939393939394,0.696969696969697,0.23863636363636365,9.95339699620326,18.0,1.2896103951347853,0.1590909090909091,0.07196969696969698,0.0,0.03409090909090909
Bones Hyland,1630538,Guard,Guard-4,1.0,Guard – Perimeter-Focused,17.322033898305083,0.427503895945112,0.4969382563288752,0.4576271186440678,0.7372881355932204,0.1882411281034898,6.051282051282051,236,39,0.2966101694915254,0.09745762711864407,0.6059322033898304,0.08898305084745764,10.442858788446856,20.25,1.3846264585939458,0.2584745762711864,0.0,0.0,0.0423728813559322
Miles McBride,1630540,Guard,Guard-0,1.0,Guard – Perimeter-Focused (Low Usage),19.84806629834254,0.40309195485840177,0.5323672750958257,0.43370165745856354,0.8812154696132597,0.16980852835704208,10.342857142857143,362,35,0.16574585635359115,0.16298342541436464,0.6712707182320441,0.19060773480662985,8.003573240502707,9.75,1.3390103064497303,0.10773480662983426,0.0055248618784530384,0.0,0.024861878453038673
Moses Moody,1630541,Guard,Guard-2,1.0,Guard – Perimeter-Focused (Low Usage),18.47586206896552,0.4208892068831859,0.4823662104873583,0.432183908045977,0.7908045977011494,0.16888283378746594,8.7,435,50,0.26666666666666666,0.06206896551724138,0.671264367816092,0.25517241379310346,9.409341440312295,15.0,1.4206384822153901,0.18160919540229886,0.020689655172413793,0.004597701149425287,0.027586206896551724
Tre Mann,1630544,Wing,Wing-0,0.9999996080849063,Wing – Shot Creator (Mixed),16.928270042194093,0.4157329421816419,0.5240164057326444,0.3628691983122363,0.7890295358649789,0.23363928252898625,7.9,237,30,0.3924050632911392,0.08438818565400844,0.5232067510548524,0.09704641350210971,10.30710232971628,20.0,1.5779540331074042,0.20253164556962025,0.008438818565400843,0.0,0.11814345991561181
Day'Ron Sharpe,1630549,Big,Big-2,1.0,Big – Paint-Dominant (Low Usage),5.16734693877551,0.584414021377057,0.32726761670413945,0.6081632653061224,0.15510204081632653,0.17919064980441304,5.104166666666667,245,48,0.8612244897959183,0.012244897959183673,0.12653061224489795,0.04081632653061224,7.907803464764215,4.0,1.0543870880835253,0.5224489795918368,0.15918367346938775,0.16326530612244897,0.02040816326530612
Justin Champagnie,1630551,Wing,Wing-1,0.9999999999999847,Wing – Paint-Dominant,10.414814814814815,0.525471450663029,0.3763288741100942,0.5,0.3814814814814815,0.14514572377009435,6.136363636363637,270,44,0.6296296296296295,0.011111111111111112,0.3592592592592593,0.12592592592592594,11.072512054623363,23.0,1.3316197262023302,0.4740740740740741,0.11481481481481481,0.022222222222222223,0.018518518518518517
Jalen Johnson,1630552,Wing,Wing-1,0.9999995855881013,Wing – Paint-Dominant,11.327294685990339,0.4877735074974819,0.40696983255733876,0.501207729468599,0.6352657004830918,0.2632327989702785,17.25,828,48,0.6292270531400966,0.09782608695652174,0.27294685990338163,0.02294685990338164,9.787605563177058,22.0,1.5172798040395667,0.2753623188405797,0.07367149758454106,0.008454106280193236,0.17149758454106281
Corey Kispert,1630557,Wing,Wing-0,0.9999976589302351,Wing – Shot Creator (Mixed),16.57777777777778,0.44260206768842847,0.46210406449788777,0.48,0.6755555555555556,0.17005319512772618,7.03125,225,32,0.3911111111111111,0.008888888888888889,0.6,0.11555555555555555,11.22435348299006,23.0,1.433533187555829,0.29777777777777775,0.02666666666666667,0.0,0.05333333333333334
Davion Mitchell,1630558,Wing,Wing-1,0.9914639289542215,Wing – Paint-Dominant,12.880503144654089,0.4556541783402325,0.43509693595698257,0.4716981132075472,0.6320754716981132,0.13570888922406113,7.571428571428571,318,42,0.5408805031446541,0.07861635220125786,0.380503144654088,0.04402515723270441,10.217116077679897,21.75,1.4482483161629407,0.3584905660377358,0.0,0.006289308176100629,0.13836477987421383
Austin Reaves,1630559,Wing,Wing-0,0.960842893024638,Wing – Shot Creator (Mixed),15.343358395989975,0.43726511429746967,0.4589497654992935,0.5112781954887218,0.7142857142857143,0.27986808295593696,15.96,399,25,0.47368421052631576,0.06766917293233082,0.45864661654135336,0.05012531328320802,10.646437569156324,22.0,1.5500873722098594,0.2731829573934837,0.005012531328320802,0.002506265664160401,0.09022556390977443
Cam Thomas,1630560,Wing,Wing-0,0.9999999999999964,Wing – Shot Creator (Mixed),15.464285714285714,0.4231105545576499,0.5047614325826756,0.39935064935064934,0.8214285714285714,0.29369115541043705,12.833333333333334,308,24,0.39610389610389607,0.22402597402597402,0.3766233766233766,0.03896103896103896,9.313680726426139,18.0,1.5717696822789995,0.17207792207792208,0.003246753246753247,0.003246753246753247,0.17532467532467533
Scottie Barnes,1630567,Wing,Wing-1,0.9999999999999964,Wing – Paint-Dominant,10.059508408796896,0.5107441143065166,0.3938614082604495,0.5032341526520052,0.5278137128072445,0.23180048892483013,14.865384615384615,773,52,0.6403622250970246,0.15265200517464425,0.2069857697283312,0.04915912031047866,9.166229880618658,15.0,1.552714901541696,0.2833117723156533,0.10478654592496765,0.0724450194049159,0.06985769728331177
Luka Garza,1630568,Wing,Wing-1,0.9999999999967775,Wing – Paint-Dominant,10.754716981132075,0.4898483896783481,0.36909921186616107,0.589622641509434,0.4528301886792453,0.15448316173565438,5.170731707317073,212,41,0.6273584905660378,0.04245283018867924,0.330188679245283,0.05188679245283019,10.84383881307173,24.0,1.3899743333166517,0.4811320754716981,0.02358490566037736,0.04245283018867924,0.10377358490566038
Sandro Mamukelashvili,1630572,Wing,Wing-1,0.9996842583266673,Wing – Paint-Dominant,12.846341463414634,0.49221809440176195,0.4174499067209757,0.526829268292683,0.5682926829268292,0.17769581546608346,8.03921568627451,410,51,0.5390243902439025,0.00975609756097561,0.45121951219512196,0.10975609756097561,11.35720525819449,24.0,1.3447541607292466,0.2975609756097561,0.07560975609756097,0.046341463414634146,0.06829268292682927
Sam Hauser,1630573,Guard,Guard-0,1.0,Guard – Perimeter-Focused (Low Usage),23.538666666666668,0.37335506898309045,0.5340785981305698,0.41333333333333333,0.9546666666666667,0.1464030580255358,7.653061224489796,375,49,0.07466666666666667,0.064,0.8613333333333334,0.14666666666666667,6.235826567250495,4.0,1.0095520912692642,0.042666666666666665,0.0026666666666666666,0.0,0.010666666666666666
Julian Champagnie,1630577,Wing,Wing-0,1.0,Wing – Shot Creator (Mixed),19.756207674943568,0.41868474772690156,0.4915378732558653,0.42437923250564336,0.837471783295711,0.1489185324380686,8.686274509803921,443,51,0.20993227990970653,0.020316027088036117,0.7697516930022572,0.2663656884875847,9.079297522621719,3.0,1.2382822655672863,0.11963882618510158,0.033860045146726865,0.004514672686230248,0.05417607223476298
Alperen Sengun,1630578,Wing,Wing-1,1.0,Wing – Paint-Dominant,8.386039886039885,0.5052585882008944,0.3716403189844026,0.49572649572649574,0.37606837606837606,0.2677429737236122,16.714285714285715,702,42,0.7735042735042735,0.10826210826210826,0.11823361823361823,0.009971509971509973,8.04590814841844,10.0,1.4259272910439882,0.33618233618233617,0.07122507122507123,0.21082621082621084,0.07264957264957266
Josh Giddey,1630581,Wing,Wing-1,0.999688060478112,Wing – Paint-Dominant,11.704255319148936,0.47503174742005094,0.4146420663567357,0.46170212765957447,0.6340425531914894,0.2509424206276381,13.823529411764707,470,34,0.5893617021276596,0.06808510638297872,0.34255319148936164,0.04893617021276596,10.532100539225867,22.0,1.449846167164017,0.32978723404255317,0.014893617021276596,0.014893617021276596,0.2170212765957447
Santi Aldama,1630583,Wing,Wing-1,0.665445804944039,Wing – Paint-Dominant,13.586134453781513,0.4592874039517236,0.4474523063866632,0.4789915966386555,0.6911764705882353,0.1907020560331636,11.069767441860465,476,43,0.4957983193277311,0.08403361344537816,0.4201680672268907,0.10294117647058823,10.220049282752216,21.0,1.5035939760503694,0.24369747899159663,0.04411764705882353,0.02100840336134454,0.19117647058823528
Jalen Suggs,1630591,Wing,Wing-0,0.9999986689604027,Wing – Shot Creator (Mixed),16.47041420118343,0.44035490051599746,0.4751056186092008,0.44970414201183434,0.7692307692307693,0.23106387908677356,11.266666666666667,338,30,0.3727810650887574,0.10650887573964497,0.5207100591715976,0.09467455621301776,10.184966541334646,20.0,1.4977233095682305,0.19230769230769232,0.03254437869822485,0.005917159763313609,0.10059171597633136
Cade Cunningham,1630595,Wing,Wing-1,0.9994932487595992,Wing – Paint-Dominant,12.458186101295642,0.463218529113887,0.4447930905042723,0.46054181389870436,0.64075382803298,0.2968609771035016,19.295454545454547,849,44,0.5594817432273262,0.1425206124852768,0.29799764428739695,0.015312131919905773,9.809552381852432,22.0,1.5411740947305121,0.2791519434628975,0.04122497055359246,0.03769140164899882,0.12603062426383982
Evan Mobley,1630596,Wing,Wing-1,0.9999999999989617,Wing – Paint-Dominant,10.283450704225352,0.5426652499914104,0.3666371150257417,0.5123239436619719,0.48063380281690143,0.21636688782668662,13.523809523809524,568,42,0.653169014084507,0.06690140845070422,0.278169014084507,0.03345070422535211,10.331828225991403,23.0,1.451960070156127,0.22183098591549297,0.2007042253521127,0.09330985915492958,0.07746478873239436
Aaron Wiggins,1630598,Wing,Wing-0,0.9957609377517547,Wing – Shot Creator (Mixed),15.372307692307693,0.4518314893152062,0.45885198408165784,0.4523076923076923,0.6923076923076923,0.18786546689686232,8.783783783783784,325,37,0.41846153846153844,0.027692307692307693,0.5538461538461539,0.17846153846153845,10.82292245755818,22.0,1.4731235128423992,0.2676923076923077,0.036923076923076927,0.003076923076923077,0.08
Jose Alvarado,1630631,Guard,Guard-2,1.0,Guard – Perimeter-Focused (Low Usage),18.682142857142857,0.4099610951786384,0.5241955617115337,0.41785714285714287,0.8214285714285714,0.15463662223213787,7.0,280,40,0.3,0.010714285714285714,0.6892857142857143,0.19642857142857145,9.666613035499298,18.0,1.3376104324204432,0.17857142857142858,0.0,0.0,0.12142857142857143
Jay Huff,1630643,Wing,Wing-0,0.9999999409232085,Wing – Shot Creator (Mixed),17.364431486880466,0.4796118872427681,0.4143736216374761,0.46938775510204084,0.6705539358600583,0.17059114465408806,7.0,343,49,0.3556851311953353,0.0029154518950437317,0.6413994169096211,0.08454810495626822,11.538068957813648,23.0,1.198846217760675,0.15160349854227406,0.15160349854227406,0.02040816326530612,0.014577259475218658
Jordan Goodwin,1630692,Wing,Wing-0,0.9797092265731581,Wing – Shot Creator (Mixed),15.5675,0.441494485646266,0.4711081481855448,0.4075,0.69,0.17609914561721787,8.16326530612245,400,49,0.41000000000000003,0.0625,0.5275,0.18,10.674986280094258,22.0,1.5186094678468425,0.29,0.0125,0.005,0.075
Dru Smith,1630696,Wing,Wing-1,0.9911159905622654,Wing – Paint-Dominant,12.849056603773585,0.4521525434369692,0.45153001843226326,0.41132075471698115,0.6,0.1501403574788335,5.196078431372549,265,51,0.539622641509434,0.03773584905660377,0.4226415094339622,0.16226415094339622,10.318408502810636,21.0,1.4858649733109723,0.3584905660377358,0.0,0.04150943396226415,0.14339622641509434
Dyson Daniels,1630700,Big,Big-2,1.0,Big – Paint-Dominant (Low Usage),6.878095238095238,0.5270572441302919,0.32943373663599357,0.49523809523809526,0.45714285714285713,0.15821782101618864,10.294117647058824,525,51,0.8380952380952381,0.022857142857142857,0.13904761904761906,0.0419047619047619,7.928135964803363,6.0,1.2635846251959684,0.43047619047619046,0.07428571428571429,0.0380952380952381,0.29333333333333333
Jaden Ivey,1631093,Wing,Wing-0,0.9999645957793479,Wing – Shot Creator (Mixed),16.314655172413794,0.4334600697809117,0.49289945361116455,0.4482758620689655,0.7025862068965517,0.19794477988491083,6.823529411764706,232,34,0.375,0.11637931034482758,0.5086206896551724,0.09482758620689655,10.620169932933686,21.0,1.5636869846816006,0.2672413793103448,0.021551724137931036,0.008620689655172414,0.05172413793103448
Paolo Banchero,1631094,Wing,Wing-1,0.9999999981754724,Wing – Paint-Dominant,10.620414673046252,0.48984405423183125,0.42903978422396594,0.4625199362041467,0.5598086124401914,0.2683860137310894,15.675,627,40,0.6044657097288676,0.16427432216905902,0.23125996810207336,0.03668261562998405,9.39560589059661,16.5,1.5432402134190653,0.3652312599681021,0.05263157894736842,0.01594896331738437,0.0733652312599681
Jabari Smith Jr.,1631095,Wing,Wing-0,0.9999994154594526,Wing – Shot Creator (Mixed),16.30831973898858,0.4459745243894177,0.4701509791160298,0.4371941272430669,0.7830342577487766,0.1757195457740978,12.510204081632653,613,49,0.3474714518760196,0.1566068515497553,0.49592169657422513,0.18433931484502447,9.44373842155341,17.0,1.564165170010684,0.1566068515497553,0.05872756933115824,0.0016313213703099511,0.01794453507340946
Chet Holmgren,1631096,Wing,Wing-1,0.9999999987566229,Wing – Paint-Dominant,11.195075757575758,0.5337529862187007,0.3675303890175405,0.5662878787878788,0.5681818181818182,0.21995556287447915,11.733333333333333,528,45,0.6098484848484849,0.07765151515151515,0.31249999999999994,0.05492424242424242,10.308606893529875,23.0,1.48336038862649,0.23295454545454544,0.17992424242424243,0.01893939393939394,0.05303030303030303
