PLAYER_NAME,total_attempts,total_makes,total_poe,total_xp,total_actual_points,avg_xp_prob,fg_pct,poe_per_100,shooting_skill,expected_fg_pct,fg_residual,fg_residual_pct,salary_millions,POE_per_million,points_per_million,cost_per_POE
Bobby Portis,537,259,74.85040341143781,535.1495965885622,610,0.4281279349068494,0.4823091247672253,13.938622609206297,0.0541811898603758,0.4281279349068494,0.0541811898603758,5.418118986037585,13.445754,5.5668431395842735,45.367481808755386,0.1796350238233368
Brandin Podziemski,480,216,29.4925996096106,489.5074003903894,519,0.4245230276135557,0.45,6.144291585335542,0.0254769723864443,0.4245230276135557,0.0254769723864443,2.5476972386444308,3.68796,7.996995523164731,140.7282074642892,0.12504696258780199
Brandon Ingram,889,420,46.697755582773205,888.3022444172268,935,0.4468545906365527,0.4724409448818897,5.252840897949742,0.025586354245337,0.4468545906365527,0.025586354245337,2.5586354245337004,38.095238,1.2258160871123367,24.543750061359376,0.8157830611896331
Brandon Miller,573,247,-8.578184920062679,603.5781849200627,595,0.4402715132283912,0.4310645724258289,-1.4970654310755112,-0.0092069408025622,0.4402715132283912,-0.0092069408025622,-0.9206940802562292,11.9688,-0.7167121950456753,49.712586057081744,11.9688
Brandon Williams,413,191,-38.26855374019859,442.26855374019857,404,0.4892031616208742,0.4624697336561743,-9.265993641694577,-0.0267334279646999,0.4892031616208742,-0.0267334279646999,-2.6733427964699907,2.270735,-16.852936930200393,177.9159611315279,2.270735
Brice Sensabaugh,461,210,17.962285775765277,488.0377142242347,506,0.4311068860783273,0.455531453362256,3.8963743548297782,0.0244245672839286,0.4311068860783273,0.0244245672839286,2.442456728392867,2.69376,6.668109176676941,187.8415300546448,0.14996755054606814
Brook Lopez,267,100,-15.325433249685124,279.32543324968515,264,0.3991955301875968,0.3745318352059925,-5.7398626403315065,-0.0246636949816042,0.3991955301875968,-0.0246636949816042,-2.4663694981604256,8.75,-1.7514780856782999,30.17142857142857,8.75
Bruce Brown,327,152,-18.830455156829434,350.83045515682943,332,0.4905105898329802,0.4648318042813456,-5.75854897762368,-0.0256787855516346,0.4905105898329802,-0.0256787855516346,-2.567878555163466,2.296274,-8.200439127399184,144.5820490063468,2.296274
Bub Carrington,433,173,15.081284199021251,437.9187158009787,453,0.3968510611493471,0.3995381062355658,3.4829755655938226,0.0026870450862186,0.3968510611493471,0.0026870450862186,0.2687045086218642,4.6776,3.224150033996334,96.84453565931247,0.3101592635130878
Buddy Hield,300,130,6.426044072452173,320.57395592754784,327,0.4176423117848494,0.4333333333333333,2.1420146908173914,0.0156910215484838,0.4176423117848494,0.0156910215484838,1.5691021548483897,9.219512,0.6970047950967658,35.46825471890486,1.4347103592898083
CJ McCollum,728,331,54.85919752638521,731.1408024736148,786,0.4222290437043802,0.4546703296703296,7.535604055822144,0.0324412859659494,0.4222290437043802,0.0324412859659494,3.2441285965949476,30.666666,1.7888869147492332,25.630435339792072,0.5590068280756474
Cade Cunningham,860,395,-15.503340255035113,887.5033402550351,872,0.4630605241912333,0.4593023255813953,-1.8027139831436176,-0.0037581986098379,0.4630605241912333,-0.0037581986098379,-0.3758198609837948,46.3941,-0.3341662033542005,18.795493392478786,46.3941
Cam Spencer,393,192,96.4212342225986,397.5787657774014,494,0.3969169374082138,0.4885496183206106,24.534665196589973,0.0916326809123968,0.3969169374082138,0.0916326809123968,9.163268091239685,2.537989,37.991194690992984,194.6422935639201,0.026321888746422644
Cam Thomas,308,123,-18.34789368583454,302.34789368583455,284,0.4231105545576499,0.3993506493506493,-5.957108339556668,-0.0237599052070005,0.4231105545576499,-0.0237599052070005,-2.3759905207000553,5.993172,-3.0614662295416415,47.38726003525345,5.993172
Cason Wallace,345,144,-31.95374973411798,389.953749734118,358,0.461401728560133,0.417391304347826,-9.26195644467188,-0.0440104242123069,0.461401728560133,-0.0440104242123069,-4.401042421230694,5.82024,-5.490108609630871,61.50949101755254,5.82024
Cedric Coward,496,232,-12.518739873703238,547.5187398737032,535,0.4743942986612874,0.4677419354838709,-2.5239394906659753,-0.0066523631774164,0.4743942986612874,-0.0066523631774164,-0.6652363177416465,5.71512,-2.190459670786132,93.61133274541918,5.71512
Chet Holmgren,528,299,32.593009079691775,624.4069909203082,657,0.5337529862187007,0.5662878787878788,6.17291838630526,0.032534892569178,0.5337529862187007,0.032534892569178,3.2534892569178075,13.731368,2.3736170409016624,47.84665300645937,0.4212979527734312
Coby White,393,172,-4.8703872342845145,420.8703872342845,416,0.441090120058957,0.4376590330788804,-1.2392842835329554,-0.0034310869800766,0.441090120058957,-0.0034310869800766,-0.3431086980076603,12.888889,-0.3778748683679807,32.27586179072533,12.888889
Collin Gillespie,551,244,84.53358991539014,561.4664100846098,646,0.3914063541267624,0.4428312159709618,15.341849349435597,0.0514248618441994,0.3914063541267624,0.0514248618441994,5.142486184419948,2.296274,36.81337240912458,281.3253122231929,0.027164042155294076
Collin Murray-Boyles,256,141,-16.320735117588146,314.32073511758813,298,0.5806871164711945,0.55078125,-6.37528715530787,-0.0299058664711945,0.5806871164711945,-0.0299058664711945,-2.990586647119453,6.33252,-2.5772891546474623,47.058674903513925,6.33252
Collin Sexton,414,202,30.45663059284604,430.543369407154,461,0.4566422232916701,0.4879227053140096,7.356674056243005,0.0312804820223395,0.4566422232916701,0.0312804820223395,3.128048202233952,18.975,1.60509252136211,24.29512516469038,0.6230170452425897
Cooper Flagg,758,368,-7.467419832497312,793.4674198324973,786,0.482919489639506,0.4854881266490765,-0.9851477351579566,0.0025686370095704,0.482919489639506,0.0025686370095704,0.2568637009570496,13.82592,-0.5401029249769499,56.84974309123733,13.82592
Danny Wolf,263,103,-46.92376965907516,291.92376965907516,245,0.46882782623517,0.3916349809885932,-17.841737512956335,-0.0771928452465768,0.46882782623517,-0.0771928452465768,-7.719284524657683,2.80128,-16.750831640919564,87.46001827735891,2.80128
Darius Garland,377,170,19.880849581957857,379.1191504180421,399,0.4255923578478357,0.4509283819628647,5.2734349023760885,0.025336024115029,0.4255923578478357,0.025336024115029,2.5336024115029,39.44609,0.5040005126479673,10.115070974081336,1.9841249659570819
Davion Mitchell,329,155,16.309374688867408,344.6906253111326,361,0.4530241394550053,0.4711246200607902,4.957256744336598,0.0181004806057849,0.4530241394550053,0.0181004806057849,1.8100480605784952,11.6,1.4059805766265008,31.120689655172416,0.7112473789640769
De'Aaron Fox,638,305,38.258083375225645,657.7419166247744,696,0.4457186496602351,0.4780564263322884,5.996564792355117,0.0323377766720532,0.4457186496602351,0.0323377766720532,3.233777667205323,37.09662,1.0313091428606067,18.761817114335482,0.9696413601320719
De'Andre Hunter,501,208,-30.819432581244772,521.8194325812448,491,0.4314585698585899,0.4151696606786427,-6.151583349549855,-0.0162889091799472,0.4314585698585899,-0.0162889091799472,-1.6288909179947242,23.303571,-1.3225197366208281,21.06973218825561,23.303571
DeMar DeRozan,703,356,95.95330572555392,654.046694274446,750,0.4366539600831346,0.5064011379800853,13.649118879879648,0.0697471778969507,0.4366539600831346,0.0697471778969507,6.974717789695073,24.57,3.9053034483334925,30.525030525030523,0.25606204824537493
Deandre Ayton,407,275,75.58720741131792,474.41279258868207,550,0.5828166985118944,0.6756756756756757,18.571795432756247,0.0928589771637812,0.5828166985118944,0.0928589771637812,9.285897716378122,43.654814,1.7314747329199,12.598839614801703,0.577542357960739
Deni Avdija,735,343,-1.7450312104330885,787.7450312104331,786,0.4672257087143244,0.4666666666666667,-0.2374192123038215,-0.0005590420476577,0.4672257087143244,-0.0005590420476577,-0.055904204765772,14.375,-0.12139347550838876,54.678260869565214,14.375
Dennis Schröder,436,177,-18.00988696861309,430.0098869686131,412,0.4231197594366445,0.4059633027522936,-4.130708020324104,-0.0171564566843508,0.4231197594366445,-0.0171564566843508,-1.7156456684350896,14.104,-1.2769346971506728,29.211571185479297,14.104
Derik Queen,512,251,-49.42885638196477,565.4288563819648,516,0.5337596557174157,0.490234375,-9.654073512102494,-0.0435252807174156,0.5337596557174157,-0.0435252807174156,-4.352528071741569,5.15796,-9.583024370480727,100.039550519973,5.15796
Derrick White,773,300,-36.08364437683641,780.0836443768364,744,0.4027058399240145,0.3880983182406209,-4.668000566214284,-0.0146075216833935,0.4027058399240145,-0.0146075216833935,-1.4607521683393576,28.1,-1.284115458250406,26.476868327402133,28.1
Desmond Bane,755,351,12.257224255310796,779.7427757446892,792,0.455867237505176,0.4649006622516556,1.6234734112994431,0.0090334247464795,0.455867237505176,0.0090334247464795,0.9033424746479556,36.72567,0.3337508684065068,21.565297515334642,2.9962468855122353
Devin Booker,754,344,23.02455455391921,734.9754454460808,758,0.4350784858282168,0.4562334217506631,3.0536544501219107,0.0211549359224462,0.4350784858282168,0.0211549359224462,2.1154935922446274,53.142264,0.4332625827518227,14.263600060396374,2.308069147463884
Devin Vassell,462,194,2.6647593783028354,478.3352406216971,481,0.414431616827483,0.4199134199134199,0.576787744221393,0.0054818030859368,0.414431616827483,0.0054818030859368,0.5481803085936876,27.0,0.0986947917889939,17.814814814814813,10.132246918742844
Dillon Brooks,796,350,27.15916901097028,784.8408309890298,812,0.4225315217791288,0.4396984924623116,3.411955905900789,0.0171669706831827,0.4225315217791288,0.0171669706831827,1.7166970683182792,21.12411,1.2856953031853309,38.43948928499236,0.7777892612055779
Donovan Clingan,399,208,-31.694867763638168,491.6948677636382,460,0.5500926024575982,0.5213032581453634,-7.94357588061107,-0.0287893443122347,0.5500926024575982,-0.0287893443122347,-2.878934431223479,7.1784,-4.415310899871582,64.08113228574612,7.1784
Donovan Mitchell,994,481,113.98310001121634,1026.0168999887835,1140,0.432532174676502,0.4839034205231388,11.467112677184742,0.0513712458466367,0.432532174676502,0.0513712458466367,5.1371245846636775,46.3941,2.4568447283429644,24.572089985580064,0.40702612927209963
Donte DiVincenzo,570,237,19.10883256430356,622.8911674356964,642,0.4085566254298263,0.4157894736842105,3.3524267656672913,0.0072328482543842,0.4085566254298263,0.0072328482543842,0.723284825438425,11.99,1.5937308227108893,53.54462051709758,0.6274585304807179
Draymond Green,313,129,-26.70501810357201,346.705018103572,320,0.438738468490373,0.4121405750798722,-8.531954665677958,-0.0265978934105007,0.438738468490373,-0.0265978934105007,-2.6597893410500784,25.892857,-1.031366222104112,12.358620757840667,25.892857
Dru Smith,269,110,-30.04840749299012,285.0484074929901,255,0.4521675916661397,0.4089219330855018,-11.17041170743127,-0.0432456585806378,0.4521675916661397,-0.0432456585806378,-4.324565858063789,2.37887,-12.631378550736324,107.19375165519763,2.37887
Duncan Robinson,460,199,47.14984253697011,496.85015746302986,544,0.3953941082288423,0.4326086956521739,10.249965768906549,0.0372145874233315,0.3953941082288423,0.0372145874233315,3.721458742333156,26.722692,1.764412153422646,20.357230476630125,0.5667610019916138
Dylan Harper,379,172,-49.23025929316549,418.2302592931655,369,0.5024925877899594,0.4538258575197889,-12.98951432537348,-0.0486667302701704,0.5024925877899594,-0.0486667302701704,-4.866673027017049,12.37032,-3.9797078243057165,29.829462778650836,12.37032
Dyson Daniels,525,260,-50.246061752004145,580.2460617520042,530,0.5270572441302919,0.4952380952380952,-9.57067842895317,-0.0318191488921966,0.5270572441302919,-0.0318191488921966,-3.181914889219662,7.707709,-6.518936009650098,68.76232613348532,7.707709
Egor Dëmin,390,160,18.280675987878546,414.71932401212143,433,0.4026243904316192,0.4102564102564102,4.687352817404755,0.007632019824791,0.4026243904316192,0.007632019824791,0.7632019824791003,6.8892,2.653526677680797,62.852000232247576,0.3768569611193839
Evan Mobley,568,291,-43.84383441248776,673.8438344124878,630,0.5426652499914104,0.5123239436619719,-7.718984931776014,-0.0303413063294385,0.5426652499914104,-0.0303413063294385,-3.0341306329438544,46.3941,-0.9450303899092289,13.579312886767928,46.3941
Franz Wagner,411,198,1.9830768879366127,433.0169231120634,435,0.4805616342347647,0.4817518248175182,0.4825004593519739,0.0011901905827535,0.4805616342347647,0.0011901905827535,0.1190190582753547,38.66175,0.05129299340916055,11.251430677607713,19.495840143761377
Gary Trent Jr.,343,133,0.2569265622006507,357.74307343779935,358,0.3879139573582041,0.3877551020408163,0.0749057032654958,-0.0001588553173878,0.3879139573582041,-0.0001588553173878,-0.0158855317387851,3.697105,0.06949398575389411,96.83252166221949,3.697105
Giannis Antetokounmpo,487,314,37.12970617812171,605.8702938218782,643,0.608220595895828,0.6447638603696099,7.624169646431563,0.0365432644737818,0.608220595895828,0.0365432644737818,3.6543264473781862,54.12645,0.685980813042823,11.879589368968407,1.4577667202735216
Gradey Dick,281,119,-25.58447751104578,309.5844775110458,284,0.4543758987576005,0.4234875444839858,-9.10479626727608,-0.0308883542736147,0.4543758987576005,-0.0308883542736147,-3.0888354273614747,4.99056,-5.126574474817612,56.90744124907825,4.99056
Grayson Allen,471,197,20.920790771650843,490.0792092283491,511,0.4022791293804781,0.4182590233545648,4.441781480180646,0.0159798939740866,0.4022791293804781,0.0159798939740866,1.5979893974086667,16.875,1.2397505642459759,30.28148148148148,0.8066138696280459
Harrison Barnes,419,184,0.2068669216648124,463.7931330783352,464,0.4374653220861768,0.4391408114558472,0.0493715803495972,0.0016754893696704,0.4374653220861768,0.0016754893696704,0.1675489369670435,19.0,0.010887732719200653,24.42105263157895,19.0
Herbert Jones,261,103,-45.78743763418366,292.7874376341837,247,0.466271044753715,0.3946360153256705,-17.543079553327072,-0.0716350294280445,0.466271044753715,-0.0716350294280445,-7.163502942804451,13.937574,-3.28517987665455,17.721879001324048,13.937574
Immanuel Quickley,670,297,47.83455530236738,678.1654446976327,726,0.4121874425957063,0.4432835820895522,7.139485866024982,0.0310961394938459,0.4121874425957063,0.0310961394938459,3.109613949384593,32.5,1.4718324708420731,22.338461538461537,0.6794251518502471
Isaac Okoro,304,142,-25.659584996370032,355.65958499637003,330,0.498143631432842,0.4671052631578947,-8.440652959332247,-0.0310383682749472,0.498143631432842,-0.0310383682749472,-3.1038368274947272,11.0,-2.3326895451245484,30.0,11.0
Isaiah Collier,325,164,15.180876776744448,331.81912322325553,347,0.4732162389630084,0.5046153846153846,4.6710390082290605,0.0313991456523761,0.4732162389630084,0.0313991456523761,3.1399145652376115,2.6382,5.754255468404385,131.5290728527026,0.173784428844153
Isaiah Joe,302,131,33.12871876055499,325.871281239445,359,0.3928239866549764,0.4337748344370861,10.96977442402483,0.0409508477821096,0.3928239866549764,0.0409508477821096,4.095084778210967,12.362338,2.6798101427541448,29.039814313441358,0.3731607639085436
Isaiah Stewart,337,182,-0.4366304898190987,398.4366304898191,398,0.5332389100254117,0.5400593471810089,-0.1295639435664981,0.0068204371555972,0.5332389100254117,0.0068204371555972,0.6820437155597214,15.0,-0.029108699321273246,26.533333333333335,15.0
Ivica Zubac,429,263,16.85882010926609,509.1411798907339,526,0.5934046385672889,0.6130536130536131,3.929794897264823,0.0196489744863241,0.5934046385672889,0.0196489744863241,1.9648974486324189,18.102,0.9313236166868905,29.057562700254117,1.073740622574804
Ja Morant,322,132,-44.27491504846,328.27491504846,284,0.4620952589570222,0.4099378881987577,-13.74997361753416,-0.0521573707582644,0.4620952589570222,-0.0521573707582644,-5.215737075826443,39.44609,-1.1224158097408388,7.199699640699497,39.44609
Jabari Smith Jr.,613,268,-14.34596115112083,658.3459611511208,644,0.4459745243894177,0.4371941272430669,-2.3402873003459757,-0.0087803971463508,0.4459745243894177,-0.0087803971463508,-0.8780397146350816,12.350392,-1.1615794179748167,52.14409388787012,12.350392
Jaden McDaniels,562,291,43.42691192230525,617.5730880776947,661,0.4906921355952381,0.5177935943060499,7.727208527100579,0.0271014587108117,0.4906921355952381,0.0271014587108117,2.7101458710811768,24.393104,1.7802946243456859,27.097822400953973,0.5617047798296483
Jaime Jaquez Jr.,581,301,16.685059839492265,611.3149401605077,628,0.4975111447156448,0.5180722891566265,2.8717831049040043,0.0205611444409817,0.4975111447156448,0.0205611444409817,2.0561144440981725,3.8616,4.320763372563772,162.62689040812097,0.23144058439993648
Jake LaRavia,364,170,-11.956028168086776,408.9560281680868,397,0.4730945554897198,0.467032967032967,-3.284623123100762,-0.0060615884567527,0.4730945554897198,-0.0060615884567527,-0.6061588456752753,6.0,-1.992671361347796,66.16666666666667,6.0
Jalen Brunson,966,451,72.93788990883323,965.0621100911668,1038,0.4308789198260095,0.4668737060041408,7.55050620174257,0.0359947861781312,0.4308789198260095,0.0359947861781312,3.599478617813129,34.944001,2.0872792989226743,29.704669479605382,0.4790925682615349
Jalen Duren,473,298,6.359063185254309,589.6409368147457,596,0.6232990875420145,0.6300211416490487,1.3444108214068309,0.0067220541070341,0.6232990875420145,0.0067220541070341,0.6722054107034192,6.483144,0.9808610120728937,91.93070522573615,1.019512436208122
Jalen Johnson,828,415,21.22170799797599,888.778292002024,910,0.4877735074974819,0.501207729468599,2.563008212315941,0.0134342219711171,0.4877735074974819,0.0134342219711171,1.3434221971117155,30.0,0.7073902665991997,30.333333333333332,1.4136468187603577
Jalen Smith,328,160,4.9688219667410145,381.031178033259,386,0.4835521987653651,0.4878048780487805,1.5148847459576265,0.0042526792834153,0.4835521987653651,0.0042526792834153,0.4252679283415328,9.0,0.5520913296378905,42.888888888888886,1.8112945201582624
Jalen Suggs,338,152,-0.4959875295581579,361.49598752955814,361,0.4403549005159974,0.4497041420118343,-0.1467418726503425,0.0093492414958368,0.4403549005159974,0.0093492414958368,0.934924149583688,35.0,-0.014171072273090226,10.314285714285715,35.0
Jalen Williams,336,158,-22.970753487669224,356.97075348766924,334,0.4987130376854776,0.4702380952380952,-6.836533776092031,-0.0284749424473823,0.4987130376854776,-0.0284749424473823,-2.8474942447382356,6.580997,-3.490467096044752,50.752188460198354,6.580997
Jamal Murray,885,430,129.7146643510897,882.2853356489103,1012,0.4274064081227202,0.4858757062146893,14.657024220462114,0.058469298091969,0.4274064081227202,0.058469298091969,5.846929809196904,46.3941,2.795930179723062,21.813118478427214,0.35766272250011993
Jamal Shead,341,126,-44.03045340299643,356.03045340299644,312,0.4256078274146398,0.3695014662756598,-12.91215642316611,-0.0561063611389799,0.4256078274146398,-0.0561063611389799,-5.610636113897999,1.955377,-22.517628775932433,159.560023463506,1.955377
James Harden,771,323,-8.644000173768761,789.6440001737687,781,0.423282249021129,0.4189364461738002,-1.1211413973759743,-0.0043458028473287,0.423282249021129,-0.0043458028473287,-0.4345802847328772,39.182693,-0.22060760789894562,19.93226958647278,39.182693
Jarace Walker,451,182,-28.935887863045853,474.9358878630459,446,0.4365032933230681,0.4035476718403548,-6.41593965921194,-0.0329556214827133,0.4365032933230681,-0.0329556214827133,-3.295562148271336,6.66552,-4.34112985379173,66.91150877951007,6.66552
Jaren Jackson Jr.,670,318,32.13813598512566,682.8618640148743,715,0.4493287348948333,0.4746268656716418,4.796736714197859,0.0252981307768084,0.4493287348948333,0.0252981307768084,2.5298130776808483,35.0,0.9182324567178759,20.428571428571427,1.0890488488877788
Jarrett Allen,362,219,0.4261183679203857,438.5738816320796,439,0.6011299858248266,0.6049723756906077,0.1177122563315982,0.0038423898657811,0.6011299858248266,0.0038423898657811,0.3842389865781115,20.0,0.021305918396019287,21.95,20.0
Javonte Green,267,122,-5.82869303035369,305.8286930303537,300,0.470188228609019,0.4569288389513108,-2.183031097510745,-0.0132593896577081,0.470188228609019,-0.0132593896577081,-1.325938965770812,2.296274,-2.538326449872136,130.64642982501218,2.296274
Jay Huff,347,162,-15.662346139000825,411.6623461390008,396,0.4782596096449436,0.4668587896253602,-4.513644420461333,-0.0114008200195834,0.4782596096449436,-0.0114008200195834,-1.1400820019583424,2.349578,-6.666025192183798,168.54090394104813,2.349578
Jaylen Brown,1060,514,81.91709789616034,1046.0829021038396,1128,0.4463848107876216,0.4849056603773585,7.728028103411352,0.0385208495897368,0.4463848107876216,0.0385208495897368,3.852084958973684,53.142264,1.5414679716347868,21.226043361645264,0.6487322593796491
Jaylen Wells,506,207,-37.23037262750901,540.230372627509,503,0.4372593625772603,0.4090909090909091,-7.357781151681624,-0.0281684534863511,0.4372593625772603,-0.0281684534863511,-2.816845348635116,1.955377,-19.039997211539777,257.2393968017421,1.955377
Jaylon Tyson,485,252,58.473312465189125,545.5266875348109,604,0.482714711149053,0.5195876288659794,12.056353085606004,0.0368729177169264,0.482714711149053,0.0368729177169264,3.6872917716926414,3.49248,16.74263344820561,172.94300897929264,0.05972776045617692
Jerami Grant,469,204,-27.13913453500038,515.1391345350004,488,0.464750673441874,0.4349680170575693,-5.786595849680252,-0.0297826563843047,0.464750673441874,-0.0297826563843047,-2.9782656384304715,32.000001,-0.8480979277157017,15.249999523437516,32.000001
Jeremiah Fears,626,268,-73.13676407635737,665.1367640763574,592,0.4815468974227719,0.4281150159744409,-11.683189149577853,-0.053431881448331,0.4815468974227719,-0.053431881448331,-5.3431881448331,7.52004,-9.725581788974177,78.72298551603448,7.52004
Jimmy Butler III,462,240,7.8611971884628655,504.1388028115371,512,0.5119032340720473,0.5194805194805194,1.7015578330006202,0.0075772854084721,0.5119032340720473,0.0075772854084721,0.7577285408472134,54.12645,0.14523762760097633,9.459330881666911,6.885268070801768
Jock Landale,403,210,25.42199426020801,448.578005739792,474,0.4936515170859517,0.5210918114143921,6.3081871613419365,0.0274402943284404,0.4936515170859517,0.0274402943284404,2.7440294328440418,10.296274,2.4690479546492266,46.036070912642764,0.40501440975133607
Joel Embiid,544,269,21.86904471681372,551.1309552831863,573,0.4687116361335797,0.4944852941176471,4.020044984708404,0.0257736579840673,0.4687116361335797,0.0257736579840673,2.577365798406733,55.224526,0.3960023978623867,10.375824683402444,2.525237234415702
John Collins,454,256,47.26696310826776,532.7330368917322,580,0.5205203770340671,0.5638766519823789,10.411225354244,0.0433562749483118,0.5205203770340671,0.0433562749483118,4.335627494831185,26.58,1.7782905608829105,21.8209179834462,0.5623377990059768
Jonas Valančiūnas,255,147,24.773275622542727,274.2267243774573,299,0.5254038322227279,0.5764705882352941,9.715010048055971,0.0510667560125661,0.5254038322227279,0.0510667560125661,5.106675601256616,10.395,2.3831914980801083,28.763828763828766,0.4196053908406424
Jordan Clarkson,391,169,-14.448713193403282,413.4487131934033,399,0.4423267780429331,0.4322250639386189,-3.695323067366569,-0.0101017141043141,0.4423267780429331,-0.0101017141043141,-1.0101714104314152,16.581988,-0.8713498763479556,24.06225357297328,16.581988
Jordan Goodwin,400,163,-28.89044827831511,429.8904482783151,401,0.441494485646266,0.4075,-7.222612069578776,-0.033994485646266,0.441494485646266,-0.033994485646266,-3.3994485646266,2.349578,-12.296015828508398,170.6689456574755,2.349578
